ID_client;cluster;ID_sector;Date;order_n
97035-030;D;108;2023-01-25;2023012572
97035-038;D;108;2023-01-25;2023012573
97035-048;D;108;2023-01-25;2023012574
97035-056;C;108;2023-01-25;2023012575
98101-003;A;110;2023-01-25;2023012576
98101-017;D;110;2023-01-25;2023012577
98101-024;B;110;2023-01-25;2023012578
98101-031;C;110;2023-01-25;2023012579
98101-045;D;110;2023-01-25;2023012580
98101-052;D;110;2023-01-25;2023012581
98101-059;D;110;2023-01-25;2023012582
98101-066;D;110;2023-01-25;2023012583
98101-073;D;110;2023-01-25;2023012584
02215-004;D;109;2023-01-26;202301261
02215-018;B;109;2023-01-26;202301262
02215-025;D;109;2023-01-26;202301263
02215-032;D;109;2023-01-26;202301264
02215-039;D;109;2023-01-26;202301265
02215-046;B;109;2023-01-26;202301266
02215-053;D;109;2023-01-26;202301267
02215-067;D;109;2023-01-26;202301268
04101-015;C;107;2023-01-26;202301269
04101-055;D;107;2023-01-26;2023012610
10001-004;D;201;2023-01-26;2023012611
10001-011;C;201;2023-01-26;2023012612
10001-018;C;201;2023-01-26;2023012613
10001-039;D;201;2023-01-26;2023012614
10001-046;C;201;2023-01-26;2023012615
10001-053;C;201;2023-01-26;2023012616
10001-060;D;201;2023-01-26;2023012617
30301-004;C;205;2023-01-26;2023012618
30301-011;D;205;2023-01-26;2023012619
30301-018;A;205;2023-01-26;2023012620
30301-025;D;205;2023-01-26;2023012621
30301-032;B;205;2023-01-26;2023012622
30301-046;C;205;2023-01-26;2023012623
30301-053;D;205;2023-01-26;2023012624
30301-060;D;205;2023-01-26;2023012625
30301-074;D;205;2023-01-26;2023012626
30301-081;C;205;2023-01-26;2023012627
73301-004;C;202;2023-01-26;2023012628
73301-011;D;202;2023-01-26;2023012629
73301-018;D;202;2023-01-26;2023012630
73301-025;C;202;2023-01-26;2023012631
73301-032;D;202;2023-01-26;2023012632
73301-039;C;202;2023-01-26;2023012633
73301-046;B;202;2023-01-26;2023012634
73301-053;C;202;2023-01-26;2023012635
73301-060;D;202;2023-01-26;2023012636
73301-067;D;202;2023-01-26;2023012637
73301-074;A;202;2023-01-26;2023012638
75001-004;D;106;2023-01-26;2023012639
75001-011;D;106;2023-01-26;2023012640
75001-018;D;106;2023-01-26;2023012641
75001-025;C;106;2023-01-26;2023012642
75001-032;D;106;2023-01-26;2023012643
75001-039;D;106;2023-01-26;2023012644
75001-046;D;106;2023-01-26;2023012645
75001-053;D;106;2023-01-26;2023012646
75001-060;B;106;2023-01-26;2023012647
75001-074;D;106;2023-01-26;2023012648
90001-004;D;203;2023-01-26;2023012649
90001-011;D;203;2023-01-26;2023012650
90001-018;C;203;2023-01-26;2023012651
90001-039;A;203;2023-01-26;2023012652
90001-046;D;203;2023-01-26;2023012653
90001-053;D;203;2023-01-26;2023012654
90001-060;C;203;2023-01-26;2023012655
94016-004;B;204;2023-01-26;2023012656
94016-011;D;204;2023-01-26;2023012657
94016-018;A;204;2023-01-26;2023012658
94016-025;D;204;2023-01-26;2023012659
94016-032;D;204;2023-01-26;2023012660
94016-039;D;204;2023-01-26;2023012661
94016-046;C;204;2023-01-26;2023012662
94016-060;C;204;2023-01-26;2023012663
97035-006;D;108;2023-01-26;2023012664
97035-014;B;108;2023-01-26;2023012665
97035-022;C;108;2023-01-26;2023012666
97035-039;B;108;2023-01-26;2023012667
97035-057;C;108;2023-01-26;2023012668
98101-004;C;110;2023-01-26;2023012669
98101-018;D;110;2023-01-26;2023012670
98101-025;A;110;2023-01-26;2023012671
98101-032;C;110;2023-01-26;2023012672
98101-039;C;110;2023-01-26;2023012673
98101-046;D;110;2023-01-26;2023012674
98101-053;D;110;2023-01-26;2023012675
98101-060;D;110;2023-01-26;2023012676
02215-005;C;109;2023-01-27;202301271
02215-012;D;109;2023-01-27;202301272
02215-019;C;109;2023-01-27;202301273
02215-026;C;109;2023-01-27;202301274
02215-033;B;109;2023-01-27;202301275
02215-040;D;109;2023-01-27;202301276
02215-054;C;109;2023-01-27;202301277
02215-061;D;109;2023-01-27;202301278
02215-068;D;109;2023-01-27;202301279
04101-023;C;107;2023-01-27;2023012710
04101-058;D;107;2023-01-27;2023012711
10001-005;C;201;2023-01-27;2023012712
10001-012;D;201;2023-01-27;2023012713
10001-019;D;201;2023-01-27;2023012714
10001-026;C;201;2023-01-27;2023012715
10001-040;C;201;2023-01-27;2023012716
10001-054;D;201;2023-01-27;2023012717
10001-061;D;201;2023-01-27;2023012718
30301-005;D;205;2023-01-27;2023012719
30301-012;D;205;2023-01-27;2023012720
30301-019;A;205;2023-01-27;2023012721
30301-026;D;205;2023-01-27;2023012722
30301-033;A;205;2023-01-27;2023012723
30301-040;B;205;2023-01-27;2023012724
30301-047;D;205;2023-01-27;2023012725
30301-054;A;205;2023-01-27;2023012726
30301-061;D;205;2023-01-27;2023012727
30301-068;C;205;2023-01-27;2023012728
73301-005;D;202;2023-01-27;2023012729
73301-012;D;202;2023-01-27;2023012730
73301-019;C;202;2023-01-27;2023012731
73301-026;C;202;2023-01-27;2023012732
73301-040;B;202;2023-01-27;2023012733
73301-047;B;202;2023-01-27;2023012734
73301-061;D;202;2023-01-27;2023012735
73301-068;D;202;2023-01-27;2023012736
73301-075;D;202;2023-01-27;2023012737
73301-082;C;202;2023-01-27;2023012738
75001-005;A;106;2023-01-27;2023012739
75001-012;D;106;2023-01-27;2023012740
75001-019;A;106;2023-01-27;2023012741
75001-026;A;106;2023-01-27;2023012742
75001-033;D;106;2023-01-27;2023012743
75001-040;C;106;2023-01-27;2023012744
75001-047;B;106;2023-01-27;2023012745
75001-054;D;106;2023-01-27;2023012746
75001-061;C;106;2023-01-27;2023012747
75001-068;B;106;2023-01-27;2023012748
75001-075;D;106;2023-01-27;2023012749
75001-082;B;106;2023-01-27;2023012750
75001-089;C;106;2023-01-27;2023012751
75001-096;D;106;2023-01-27;2023012752
90001-012;D;203;2023-01-27;2023012753
90001-019;C;203;2023-01-27;2023012754
90001-033;D;203;2023-01-27;2023012755
90001-040;C;203;2023-01-27;2023012756
90001-047;D;203;2023-01-27;2023012757
90001-054;D;203;2023-01-27;2023012758
90001-061;D;203;2023-01-27;2023012759
94016-005;D;204;2023-01-27;2023012760
94016-012;D;204;2023-01-27;2023012761
94016-019;D;204;2023-01-27;2023012762
94016-026;D;204;2023-01-27;2023012763
94016-033;D;204;2023-01-27;2023012764
94016-040;C;204;2023-01-27;2023012765
94016-047;D;204;2023-01-27;2023012766
94016-054;C;204;2023-01-27;2023012767
94016-061;D;204;2023-01-27;2023012768
94016-068;B;204;2023-01-27;2023012769
97035-007;C;108;2023-01-27;2023012770
97035-016;C;108;2023-01-27;2023012771
97035-032;C;108;2023-01-27;2023012772
97035-040;D;108;2023-01-27;2023012773
97035-050;D;108;2023-01-27;2023012774
97035-061;D;108;2023-01-27;2023012775
98101-005;C;110;2023-01-27;2023012776
98101-019;D;110;2023-01-27;2023012777
98101-026;D;110;2023-01-27;2023012778
98101-033;B;110;2023-01-27;2023012779
98101-047;C;110;2023-01-27;2023012780
98101-054;B;110;2023-01-27;2023012781
98101-061;B;110;2023-01-27;2023012782
98101-068;C;110;2023-01-27;2023012783
02215-006;C;109;2023-01-28;202301281
02215-020;A;109;2023-01-28;202301282
02215-027;D;109;2023-01-28;202301283
02215-034;D;109;2023-01-28;202301284
02215-041;D;109;2023-01-28;202301285
02215-048;C;109;2023-01-28;202301286
02215-055;C;109;2023-01-28;202301287
02215-062;D;109;2023-01-28;202301288
02215-069;A;109;2023-01-28;202301289
04101-025;D;107;2023-01-28;2023012810
04101-059;B;107;2023-01-28;2023012811
10001-006;C;201;2023-01-28;2023012812
10001-013;D;201;2023-01-28;2023012813
10001-027;A;201;2023-01-28;2023012814
10001-034;D;201;2023-01-28;2023012815
10001-041;D;201;2023-01-28;2023012816
10001-048;D;201;2023-01-28;2023012817
10001-055;C;201;2023-01-28;2023012818
10001-062;D;201;2023-01-28;2023012819
30301-006;D;205;2023-01-28;2023012820
30301-013;D;205;2023-01-28;2023012821
30301-020;D;205;2023-01-28;2023012822
30301-027;D;205;2023-01-28;2023012823
30301-034;C;205;2023-01-28;2023012824
30301-041;D;205;2023-01-28;2023012825
30301-048;C;205;2023-01-28;2023012826
30301-055;C;205;2023-01-28;2023012827
30301-062;D;205;2023-01-28;2023012828
30301-076;D;205;2023-01-28;2023012829
73301-006;D;202;2023-01-28;2023012830
73301-013;C;202;2023-01-28;2023012831
73301-020;D;202;2023-01-28;2023012832
73301-027;C;202;2023-01-28;2023012833
73301-034;B;202;2023-01-28;2023012834
73301-041;B;202;2023-01-28;2023012835
73301-048;C;202;2023-01-28;2023012836
73301-055;C;202;2023-01-28;2023012837
73301-062;C;202;2023-01-28;2023012838
73301-069;D;202;2023-01-28;2023012839
73301-076;D;202;2023-01-28;2023012840
75001-006;B;106;2023-01-28;2023012841
75001-013;B;106;2023-01-28;2023012842
75001-020;C;106;2023-01-28;2023012843
75001-034;C;106;2023-01-28;2023012844
75001-041;D;106;2023-01-28;2023012845
75001-048;D;106;2023-01-28;2023012846
75001-055;C;106;2023-01-28;2023012847
75001-062;D;106;2023-01-28;2023012848
75001-076;D;106;2023-01-28;2023012849
75001-090;D;106;2023-01-28;2023012850
75001-097;B;106;2023-01-28;2023012851
90001-006;D;203;2023-01-28;2023012852
90001-013;D;203;2023-01-28;2023012853
90001-020;D;203;2023-01-28;2023012854
90001-027;D;203;2023-01-28;2023012855
90001-034;A;203;2023-01-28;2023012856
90001-048;C;203;2023-01-28;2023012857
90001-055;D;203;2023-01-28;2023012858
90001-062;C;203;2023-01-28;2023012859
94016-006;A;204;2023-01-28;2023012860
94016-013;D;204;2023-01-28;2023012861
94016-020;C;204;2023-01-28;2023012862
94016-027;C;204;2023-01-28;2023012863
94016-034;A;204;2023-01-28;2023012864
94016-041;C;204;2023-01-28;2023012865
94016-048;D;204;2023-01-28;2023012866
94016-055;D;204;2023-01-28;2023012867
94016-062;D;204;2023-01-28;2023012868
94016-069;D;204;2023-01-28;2023012869
97035-008;C;108;2023-01-28;2023012870
97035-026;A;108;2023-01-28;2023012871
97035-033;C;108;2023-01-28;2023012872
97035-041;D;108;2023-01-28;2023012873
97035-051;C;108;2023-01-28;2023012874
97035-064;B;108;2023-01-28;2023012875
98101-013;B;110;2023-01-28;2023012876
98101-020;D;110;2023-01-28;2023012877
98101-027;D;110;2023-01-28;2023012878
98101-041;C;110;2023-01-28;2023012879
98101-055;D;110;2023-01-28;2023012880
98101-062;C;110;2023-01-28;2023012881
02215-007;C;109;2023-01-29;202301291
02215-014;D;109;2023-01-29;202301292
02215-021;D;109;2023-01-29;202301293
02215-028;D;109;2023-01-29;202301294
02215-042;D;109;2023-01-29;202301295
02215-049;D;109;2023-01-29;202301296
02215-056;D;109;2023-01-29;202301297
02215-063;D;109;2023-01-29;202301298
02215-070;D;109;2023-01-29;202301299
04101-037;B;107;2023-01-29;2023012910
04101-060;D;107;2023-01-29;2023012911
10001-007;D;201;2023-01-29;2023012912
10001-014;C;201;2023-01-29;2023012913
10001-028;D;201;2023-01-29;2023012914
10001-035;D;201;2023-01-29;2023012915
10001-042;D;201;2023-01-29;2023012916
10001-049;B;201;2023-01-29;2023012917
10001-056;C;201;2023-01-29;2023012918
30301-007;B;205;2023-01-29;2023012919
30301-014;D;205;2023-01-29;2023012920
30301-021;D;205;2023-01-29;2023012921
30301-028;C;205;2023-01-29;2023012922
30301-049;D;205;2023-01-29;2023012923
30301-056;D;205;2023-01-29;2023012924
30301-063;D;205;2023-01-29;2023012925
30301-070;B;205;2023-01-29;2023012926
30301-077;B;205;2023-01-29;2023012927
73301-007;C;202;2023-01-29;2023012928
73301-014;C;202;2023-01-29;2023012929
73301-028;D;202;2023-01-29;2023012930
73301-035;D;202;2023-01-29;2023012931
73301-042;B;202;2023-01-29;2023012932
73301-056;D;202;2023-01-29;2023012933
73301-063;D;202;2023-01-29;2023012934
73301-070;C;202;2023-01-29;2023012935
73301-077;D;202;2023-01-29;2023012936
75001-007;D;106;2023-01-29;2023012937
75001-028;C;106;2023-01-29;2023012938
75001-035;D;106;2023-01-29;2023012939
75001-042;D;106;2023-01-29;2023012940
75001-049;B;106;2023-01-29;2023012941
75001-056;C;106;2023-01-29;2023012942
75001-063;D;106;2023-01-29;2023012943
75001-070;C;106;2023-01-29;2023012944
75001-084;D;106;2023-01-29;2023012945
75001-091;C;106;2023-01-29;2023012946
90001-007;B;203;2023-01-29;2023012947
90001-014;B;203;2023-01-29;2023012948
90001-021;B;203;2023-01-29;2023012949
90001-028;D;203;2023-01-29;2023012950
90001-035;C;203;2023-01-29;2023012951
90001-042;D;203;2023-01-29;2023012952
90001-056;D;203;2023-01-29;2023012953
90001-063;D;203;2023-01-29;2023012954
94016-007;D;204;2023-01-29;2023012955
94016-014;D;204;2023-01-29;2023012956
94016-021;C;204;2023-01-29;2023012957
94016-035;D;204;2023-01-29;2023012958
94016-042;C;204;2023-01-29;2023012959
94016-049;A;204;2023-01-29;2023012960
94016-056;C;204;2023-01-29;2023012961
94016-070;C;204;2023-01-29;2023012962
97035-009;C;108;2023-01-29;2023012963
97035-018;C;108;2023-01-29;2023012964
97035-027;B;108;2023-01-29;2023012965
97035-034;C;108;2023-01-29;2023012966
97035-043;D;108;2023-01-29;2023012967
98101-007;C;110;2023-01-29;2023012968
98101-014;C;110;2023-01-29;2023012969
98101-021;B;110;2023-01-29;2023012970
98101-028;B;110;2023-01-29;2023012971
98101-035;C;110;2023-01-29;2023012972
98101-049;C;110;2023-01-29;2023012973
98101-056;D;110;2023-01-29;2023012974
98101-063;C;110;2023-01-29;2023012975
98101-070;B;110;2023-01-29;2023012976
02215-001;D;109;2023-01-30;202301301
02215-015;D;109;2023-01-30;202301302
02215-022;C;109;2023-01-30;202301303
02215-029;B;109;2023-01-30;202301304
02215-036;C;109;2023-01-30;202301305
02215-050;D;109;2023-01-30;202301306
02215-057;D;109;2023-01-30;202301307
02215-064;C;109;2023-01-30;202301308
02215-071;C;109;2023-01-30;202301309
04101-042;D;107;2023-01-30;2023013010
04101-062;C;107;2023-01-30;2023013011
10001-008;B;201;2023-01-30;2023013012
10001-015;C;201;2023-01-30;2023013013
10001-022;C;201;2023-01-30;2023013014
10001-029;C;201;2023-01-30;2023013015
10001-036;B;201;2023-01-30;2023013016
10001-043;C;201;2023-01-30;2023013017
10001-050;C;201;2023-01-30;2023013018
10001-057;B;201;2023-01-30;2023013019
30301-001;D;205;2023-01-30;2023013020
30301-015;C;205;2023-01-30;2023013021
30301-022;D;205;2023-01-30;2023013022
30301-029;D;205;2023-01-30;2023013023
30301-036;C;205;2023-01-30;2023013024
30301-043;C;205;2023-01-30;2023013025
30301-050;B;205;2023-01-30;2023013026
30301-057;D;205;2023-01-30;2023013027
30301-064;C;205;2023-01-30;2023013028
30301-071;C;205;2023-01-30;2023013029
30301-078;D;205;2023-01-30;2023013030
73301-001;D;202;2023-01-30;2023013031
73301-008;D;202;2023-01-30;2023013032
73301-015;C;202;2023-01-30;2023013033
73301-022;B;202;2023-01-30;2023013034
73301-029;B;202;2023-01-30;2023013035
73301-036;C;202;2023-01-30;2023013036
73301-043;C;202;2023-01-30;2023013037
73301-050;D;202;2023-01-30;2023013038
73301-057;C;202;2023-01-30;2023013039
73301-064;D;202;2023-01-30;2023013040
73301-071;B;202;2023-01-30;2023013041
73301-078;D;202;2023-01-30;2023013042
75001-008;D;106;2023-01-30;2023013043
75001-022;D;106;2023-01-30;2023013044
75001-036;D;106;2023-01-30;2023013045
75001-043;B;106;2023-01-30;2023013046
75001-050;C;106;2023-01-30;2023013047
75001-057;D;106;2023-01-30;2023013048
75001-064;D;106;2023-01-30;2023013049
75001-071;C;106;2023-01-30;2023013050
75001-078;D;106;2023-01-30;2023013051
75001-085;C;106;2023-01-30;2023013052
75001-092;B;106;2023-01-30;2023013053
90001-001;D;203;2023-01-30;2023013054
90001-008;B;203;2023-01-30;2023013055
90001-015;A;203;2023-01-30;2023013056
90001-029;D;203;2023-01-30;2023013057
90001-036;C;203;2023-01-30;2023013058
90001-043;C;203;2023-01-30;2023013059
90001-050;D;203;2023-01-30;2023013060
90001-057;D;203;2023-01-30;2023013061
90001-064;C;203;2023-01-30;2023013062
94016-001;C;204;2023-01-30;2023013063
94016-008;D;204;2023-01-30;2023013064
94016-015;D;204;2023-01-30;2023013065
94016-022;D;204;2023-01-30;2023013066
94016-029;D;204;2023-01-30;2023013067
94016-043;D;204;2023-01-30;2023013068
94016-050;C;204;2023-01-30;2023013069
94016-057;D;204;2023-01-30;2023013070
94016-064;C;204;2023-01-30;2023013071
94016-071;C;204;2023-01-30;2023013072
97035-002;C;108;2023-01-30;2023013073
97035-010;B;108;2023-01-30;2023013074
97035-019;D;108;2023-01-30;2023013075
97035-028;C;108;2023-01-30;2023013076
97035-035;B;108;2023-01-30;2023013077
97035-045;C;108;2023-01-30;2023013078
97035-053;D;108;2023-01-30;2023013079
98101-001;C;110;2023-01-30;2023013080
98101-015;C;110;2023-01-30;2023013081
98101-022;D;110;2023-01-30;2023013082
98101-029;B;110;2023-01-30;2023013083
98101-036;D;110;2023-01-30;2023013084
98101-043;D;110;2023-01-30;2023013085
98101-050;C;110;2023-01-30;2023013086
98101-057;D;110;2023-01-30;2023013087
98101-064;D;110;2023-01-30;2023013088
98101-071;C;110;2023-01-30;2023013089
02215-002;A;109;2023-01-31;202301311
02215-009;C;109;2023-01-31;202301312
02215-016;D;109;2023-01-31;202301313
02215-023;D;109;2023-01-31;202301314
02215-030;D;109;2023-01-31;202301315
02215-044;B;109;2023-01-31;202301316
02215-051;D;109;2023-01-31;202301317
02215-058;D;109;2023-01-31;202301318
02215-065;D;109;2023-01-31;202301319
04101-003;D;107;2023-01-31;2023013110
04101-044;C;107;2023-01-31;2023013111
04101-063;A;107;2023-01-31;2023013112
10001-002;C;201;2023-01-31;2023013113
10001-009;C;201;2023-01-31;2023013114
10001-016;C;201;2023-01-31;2023013115
10001-023;B;201;2023-01-31;2023013116
10001-030;B;201;2023-01-31;2023013117
10001-037;D;201;2023-01-31;2023013118
10001-044;D;201;2023-01-31;2023013119
10001-051;D;201;2023-01-31;2023013120
30301-002;C;205;2023-01-31;2023013121
30301-009;C;205;2023-01-31;2023013122
30301-016;C;205;2023-01-31;2023013123
30301-023;D;205;2023-01-31;2023013124
30301-037;C;205;2023-01-31;2023013125
30301-044;D;205;2023-01-31;2023013126
30301-051;C;205;2023-01-31;2023013127
30301-058;D;205;2023-01-31;2023013128
30301-065;D;205;2023-01-31;2023013129
30301-072;B;205;2023-01-31;2023013130
30301-079;D;205;2023-01-31;2023013131
73301-002;D;202;2023-01-31;2023013132
73301-009;D;202;2023-01-31;2023013133
73301-016;B;202;2023-01-31;2023013134
73301-023;D;202;2023-01-31;2023013135
73301-037;A;202;2023-01-31;2023013136
73301-044;A;202;2023-01-31;2023013137
73301-051;D;202;2023-01-31;2023013138
73301-058;D;202;2023-01-31;2023013139
73301-065;C;202;2023-01-31;2023013140
73301-072;D;202;2023-01-31;2023013141
73301-079;C;202;2023-01-31;2023013142
75001-002;B;106;2023-01-31;2023013143
75001-009;B;106;2023-01-31;2023013144
75001-030;C;106;2023-01-31;2023013145
75001-037;C;106;2023-01-31;2023013146
75001-044;D;106;2023-01-31;2023013147
75001-051;D;106;2023-01-31;2023013148
75001-065;C;106;2023-01-31;2023013149
75001-072;C;106;2023-01-31;2023013150
75001-079;B;106;2023-01-31;2023013151
75001-086;D;106;2023-01-31;2023013152
75001-093;C;106;2023-01-31;2023013153
90001-002;A;203;2023-01-31;2023013154
90001-009;D;203;2023-01-31;2023013155
90001-016;D;203;2023-01-31;2023013156
90001-023;C;203;2023-01-31;2023013157
90001-030;C;203;2023-01-31;2023013158
90001-037;C;203;2023-01-31;2023013159
90001-044;C;203;2023-01-31;2023013160
90001-051;D;203;2023-01-31;2023013161
90001-058;D;203;2023-01-31;2023013162
94016-002;C;204;2023-01-31;2023013163
94016-009;B;204;2023-01-31;2023013164
94016-016;C;204;2023-01-31;2023013165
94016-030;D;204;2023-01-31;2023013166
94016-044;D;204;2023-01-31;2023013167
94016-058;B;204;2023-01-31;2023013168
94016-065;C;204;2023-01-31;2023013169
97035-004;B;108;2023-01-31;2023013170
97035-012;D;108;2023-01-31;2023013171
97035-020;C;108;2023-01-31;2023013172
97035-036;D;108;2023-01-31;2023013173
97035-054;C;108;2023-01-31;2023013174
98101-009;C;110;2023-01-31;2023013175
98101-023;C;110;2023-01-31;2023013176
98101-030;B;110;2023-01-31;2023013177
98101-051;B;110;2023-01-31;2023013178
98101-058;D;110;2023-01-31;2023013179
98101-065;D;110;2023-01-31;2023013180
98101-072;D;110;2023-01-31;2023013181
02215-003;D;109;2023-02-01;202302011
02215-010;D;109;2023-02-01;202302012
02215-017;C;109;2023-02-01;202302013
02215-024;D;109;2023-02-01;202302014
02215-031;C;109;2023-02-01;202302015
02215-038;B;109;2023-02-01;202302016
02215-045;A;109;2023-02-01;202302017
02215-052;D;109;2023-02-01;202302018
02215-059;D;109;2023-02-01;202302019
02215-073;C;109;2023-02-01;2023020110
04101-011;C;107;2023-02-01;2023020111
04101-047;D;107;2023-02-01;2023020112
04101-065;C;107;2023-02-01;2023020113
10001-003;C;201;2023-02-01;2023020114
10001-010;D;201;2023-02-01;2023020115
10001-017;D;201;2023-02-01;2023020116
10001-024;D;201;2023-02-01;2023020117
10001-031;B;201;2023-02-01;2023020118
10001-038;D;201;2023-02-01;2023020119
10001-045;D;201;2023-02-01;2023020120
10001-052;C;201;2023-02-01;2023020121
10001-059;D;201;2023-02-01;2023020122
30301-010;D;205;2023-02-01;2023020123
30301-024;C;205;2023-02-01;2023020124
30301-031;D;205;2023-02-01;2023020125
30301-038;C;205;2023-02-01;2023020126
30301-045;A;205;2023-02-01;2023020127
30301-059;D;205;2023-02-01;2023020128
30301-066;D;205;2023-02-01;2023020129
30301-073;B;205;2023-02-01;2023020130
30301-080;D;205;2023-02-01;2023020131
73301-003;B;202;2023-02-01;2023020132
73301-010;C;202;2023-02-01;2023020133
73301-017;C;202;2023-02-01;2023020134
73301-024;B;202;2023-02-01;2023020135
73301-031;D;202;2023-02-01;2023020136
73301-038;C;202;2023-02-01;2023020137
73301-045;B;202;2023-02-01;2023020138
73301-052;C;202;2023-02-01;2023020139
73301-059;C;202;2023-02-01;2023020140
73301-066;D;202;2023-02-01;2023020141
73301-073;A;202;2023-02-01;2023020142
73301-080;A;202;2023-02-01;2023020143
75001-003;A;106;2023-02-01;2023020144
75001-010;D;106;2023-02-01;2023020145
75001-024;C;106;2023-02-01;2023020146
75001-031;D;106;2023-02-01;2023020147
75001-038;C;106;2023-02-01;2023020148
75001-045;D;106;2023-02-01;2023020149
75001-052;D;106;2023-02-01;2023020150
75001-080;D;106;2023-02-01;2023020151
90001-010;D;203;2023-02-01;2023020152
90001-024;C;203;2023-02-01;2023020153
90001-031;C;203;2023-02-01;2023020154
90001-038;D;203;2023-02-01;2023020155
90001-045;C;203;2023-02-01;2023020156
90001-052;C;203;2023-02-01;2023020157
90001-059;C;203;2023-02-01;2023020158
94016-003;B;204;2023-02-01;2023020159
94016-017;C;204;2023-02-01;2023020160
94016-024;D;204;2023-02-01;2023020161
94016-031;B;204;2023-02-01;2023020162
94016-038;D;204;2023-02-01;2023020163
94016-045;D;204;2023-02-01;2023020164
94016-052;D;204;2023-02-01;2023020165
94016-066;B;204;2023-02-01;2023020166
97035-005;C;108;2023-02-01;2023020167
97035-013;B;108;2023-02-01;2023020168
97035-021;D;108;2023-02-01;2023020169
97035-030;D;108;2023-02-01;2023020170
97035-038;D;108;2023-02-01;2023020171
97035-048;D;108;2023-02-01;2023020172
97035-056;C;108;2023-02-01;2023020173
98101-003;A;110;2023-02-01;2023020174
98101-010;D;110;2023-02-01;2023020175
98101-017;D;110;2023-02-01;2023020176
98101-024;B;110;2023-02-01;2023020177
98101-031;C;110;2023-02-01;2023020178
98101-045;D;110;2023-02-01;2023020179
98101-052;D;110;2023-02-01;2023020180
98101-059;D;110;2023-02-01;2023020181
98101-066;D;110;2023-02-01;2023020182
98101-073;D;110;2023-02-01;2023020183
02215-004;D;109;2023-02-02;202302021
02215-011;D;109;2023-02-02;202302022
02215-018;B;109;2023-02-02;202302023
02215-025;D;109;2023-02-02;202302024
02215-032;D;109;2023-02-02;202302025
02215-039;D;109;2023-02-02;202302026
02215-046;B;109;2023-02-02;202302027
02215-053;D;109;2023-02-02;202302028
02215-060;D;109;2023-02-02;202302029
02215-067;D;109;2023-02-02;2023020210
04101-015;C;107;2023-02-02;2023020211
04101-055;D;107;2023-02-02;2023020212
10001-004;D;201;2023-02-02;2023020213
10001-011;C;201;2023-02-02;2023020214
10001-025;B;201;2023-02-02;2023020215
10001-039;D;201;2023-02-02;2023020216
10001-046;C;201;2023-02-02;2023020217
10001-053;C;201;2023-02-02;2023020218
10001-060;D;201;2023-02-02;2023020219
30301-004;C;205;2023-02-02;2023020220
30301-011;D;205;2023-02-02;2023020221
30301-018;A;205;2023-02-02;2023020222
30301-025;D;205;2023-02-02;2023020223
30301-032;B;205;2023-02-02;2023020224
30301-046;C;205;2023-02-02;2023020225
30301-053;D;205;2023-02-02;2023020226
30301-060;D;205;2023-02-02;2023020227
30301-074;D;205;2023-02-02;2023020228
30301-081;C;205;2023-02-02;2023020229
73301-004;C;202;2023-02-02;2023020230
73301-011;D;202;2023-02-02;2023020231
73301-018;D;202;2023-02-02;2023020232
73301-025;C;202;2023-02-02;2023020233
73301-032;D;202;2023-02-02;2023020234
73301-039;C;202;2023-02-02;2023020235
73301-046;B;202;2023-02-02;2023020236
73301-053;C;202;2023-02-02;2023020237
73301-060;D;202;2023-02-02;2023020238
73301-067;D;202;2023-02-02;2023020239
73301-074;A;202;2023-02-02;2023020240
75001-004;D;106;2023-02-02;2023020241
75001-011;D;106;2023-02-02;2023020242
75001-018;D;106;2023-02-02;2023020243
75001-025;C;106;2023-02-02;2023020244
75001-032;D;106;2023-02-02;2023020245
75001-039;D;106;2023-02-02;2023020246
75001-046;D;106;2023-02-02;2023020247
75001-053;D;106;2023-02-02;2023020248
75001-060;B;106;2023-02-02;2023020249
75001-074;D;106;2023-02-02;2023020250
75001-081;D;106;2023-02-02;2023020251
75001-088;C;106;2023-02-02;2023020252
90001-004;D;203;2023-02-02;2023020253
90001-011;D;203;2023-02-02;2023020254
90001-018;C;203;2023-02-02;2023020255
90001-032;D;203;2023-02-02;2023020256
90001-039;A;203;2023-02-02;2023020257
90001-046;D;203;2023-02-02;2023020258
90001-053;D;203;2023-02-02;2023020259
94016-004;B;204;2023-02-02;2023020260
94016-011;D;204;2023-02-02;2023020261
94016-018;A;204;2023-02-02;2023020262
94016-025;D;204;2023-02-02;2023020263
94016-032;D;204;2023-02-02;2023020264
94016-039;D;204;2023-02-02;2023020265
94016-046;C;204;2023-02-02;2023020266
94016-060;C;204;2023-02-02;2023020267
97035-006;D;108;2023-02-02;2023020268
97035-014;B;108;2023-02-02;2023020269
97035-022;C;108;2023-02-02;2023020270
97035-031;D;108;2023-02-02;2023020271
97035-039;B;108;2023-02-02;2023020272
97035-057;C;108;2023-02-02;2023020273
98101-004;C;110;2023-02-02;2023020274
98101-018;D;110;2023-02-02;2023020275
98101-025;A;110;2023-02-02;2023020276
98101-032;C;110;2023-02-02;2023020277
98101-039;C;110;2023-02-02;2023020278
98101-046;D;110;2023-02-02;2023020279
98101-060;D;110;2023-02-02;2023020280
02215-005;C;109;2023-02-03;202302031
02215-012;D;109;2023-02-03;202302032
02215-019;C;109;2023-02-03;202302033
02215-026;C;109;2023-02-03;202302034
02215-033;B;109;2023-02-03;202302035
02215-040;D;109;2023-02-03;202302036
02215-054;C;109;2023-02-03;202302037
